Usage statistics from between 23:00 and 04:00 each day
,HS Main (kWh),HS MWSB Main (kVARh),HS MWSB Main (kVAh),HS DHB Plugload (kWh),HS DL Lighting (kWh),HS DG Gym (kWh),HS-Kitchen Emergency (kWh),HS DE Kitchen- Emergency (kVARh),HS DE Kitchen- Emergency (kVAh),HS PBA AHU1- 4  (KWh),HS M1 Chillers (kWh),HS CC (kWh),HS CC (kVARh),HS CC (kVAh),HS Gas (100 Cu Ft)
2017-08-24,476.0,493.0,685.0,36.79999999998836,120.40000000002328,119.40000000002328,163.09999999997672,51.59999999997672,172.0,,0.05000000000291038,44.300000000046566,137.0,144.0,0.0
2017-08-25,378.0,442.0,583.0,35.29999999998836,86.0,69.59999999997672,150.80000000004657,51.29999999998836,160.30000000004657,,0.059999999997671694,44.70000000006985,137.59999999997672,144.89999999990687,0.0
2017-08-26,385.0,419.0,569.0,36.70000000001164,85.29999999993015,65.29999999993015,152.09999999997672,51.0,161.39999999990687,,0.08999999999650754,53.70000000006985,137.5,147.70000000006985,1.0
2017-08-27,376.0,428.0,569.0,36.90000000002328,89.0,54.59999999997672,153.5,50.800000000046566,162.79999999993015,,0.08999999999650754,49.5,136.90000000002328,145.80000000004657,0.0
2017-08-28,473.0,472.0,669.0,34.20000000001164,95.40000000002328,120.69999999995343,154.19999999995343,48.40000000002328,163.0,,0.069999999992433,77.40000000002328,133.10000000009313,154.09999999997672,1.0
2017-08-29,470.0,470.0,667.0,37.79999999998836,93.5,120.79999999993015,153.5,48.899999999965075,162.19999999995343,,0.08000000000174623,74.40000000002328,133.70000000006985,153.0,0.0
2017-08-30,496.0,493.0,700.0,36.5,129.30000000004657,118.30000000004657,162.30000000004657,48.40000000002328,170.5,,0.1200000000098953,55.199999999953434,142.80000000004657,153.40000000002328,1.0
2017-08-31,466.0,479.0,668.0,35.20000000001164,97.70000000006985,119.0,156.59999999997672,50.09999999997672,165.5,,0.08000000000174623,68.59999999997672,137.40000000002328,153.70000000006985,0.0
2017-09-01,395.0,446.0,597.0,35.29999999998836,92.80000000004657,75.19999999995343,151.29999999993015,49.29999999998836,160.20000000006985,,0.08000000000174623,50.5,137.09999999997672,146.0,0.0
2017-09-02,358.0,434.0,564.0,34.899999999965075,86.89999999990687,51.0,144.29999999993015,51.70000000001164,154.30000000004657,,0.10000000000582077,50.90000000002328,137.09999999997672,146.0,1.0
2017-09-03,355.0,441.0,567.0,33.90000000002328,88.80000000004657,53.5,142.5,51.70000000001164,152.90000000002328,,0.07999999998719431,45.40000000002328,136.90000000002328,144.0,0.0
2017-09-04,358.0,441.0,570.0,35.09999999997672,85.79999999993015,56.199999999953434,146.0,51.79999999998836,155.90000000002328,,0.09999999999126885,45.199999999953434,136.90000000002328,144.0,0.0
2017-09-05,389.0,456.0,601.0,35.79999999998836,102.40000000002328,61.90000000002328,148.59999999997672,55.20000000001164,159.5,,0.11000000000058208,50.0,138.40000000002328,148.0,0.0
2017-09-06,411.0,464.0,621.0,38.0,118.70000000006985,57.89999999990687,149.09999999997672,57.199999999953434,160.69999999995343,,0.08999999999650754,56.0,136.69999999995343,147.0,0.0
2017-09-07,402.0,451.0,605.0,38.29999999998836,113.90000000002328,54.70000000006985,151.90000000002328,53.20000000001164,162.19999999995343,,0.04000000000814907,53.0,137.5,148.0,1.0
2017-09-08,379.0,453.0,592.0,37.90000000002328,96.5,50.40000000002328,150.5,56.20000000001164,161.69999999995343,,0.08000000000174623,53.40000000002328,136.69999999995343,147.0,0.0
2017-09-09,399.0,461.0,612.0,37.100000000034925,97.90000000002328,63.09999999997672,153.30000000004657,53.5,163.20000000006985,,0.069999999992433,58.29999999993015,138.5,151.0,0.0
2017-09-10,379.0,454.0,592.0,37.20000000001164,98.5,52.90000000002328,148.20000000006985,52.29999999998836,158.19999999995343,,0.08000000000174623,50.90000000002328,138.19999999995343,147.0,0.0
2017-09-11,386.0,453.0,596.0,39.70000000001164,109.0,50.20000000006985,144.69999999995343,53.899999999965075,155.39999999990687,,0.08000000000174623,52.09999999997672,137.70000000006985,148.0,0.0
2017-09-12,403.0,453.0,607.0,38.0,113.30000000004657,54.5,148.40000000002328,54.90000000002328,159.20000000006985,,0.10000000000582077,57.300000000046566,134.90000000002328,147.0,0.0
2017-09-13,406.0,464.0,618.0,38.09999999997672,115.29999999993015,60.90000000002328,145.0,57.0,156.69999999995343,,3.179999999993015,53.59999999997672,135.20000000006985,146.0,1.0
2017-09-14,421.0,480.0,638.0,37.399999999965075,123.60000000009313,57.90000000002328,148.29999999993015,55.800000000046566,159.30000000004657,,3.209999999991851,60.79999999993015,146.40000000002328,159.0,1.0
2017-09-15,412.0,473.0,628.0,37.899999999965075,116.0,60.800000000046566,150.5,55.70000000001164,161.5,,3.1900000000023283,54.300000000046566,137.40000000002328,148.0,1.0
2017-09-16,413.0,468.0,626.0,36.90000000002328,115.5,66.40000000002328,153.90000000002328,54.29999999998836,164.19999999995343,,3.1599999999889405,48.90000000002328,138.09999999997672,147.0,0.0
2017-09-17,400.0,468.0,617.0,37.399999999965075,118.59999999997672,56.5,147.90000000002328,54.100000000034925,158.5,,3.1699999999982538,47.79999999993015,136.79999999993015,145.0,1.0
2017-09-18,400.0,463.0,611.0,36.79999999998836,105.90000000002328,65.09999999997672,149.5,54.5,160.20000000006985,,3.1999999999970896,49.09999999997672,136.09999999997672,145.0,0.0
2017-09-19,412.0,462.0,619.0,39.0,107.09999999997672,68.80000000004657,155.0,54.0,165.19999999995343,,3.139999999999418,49.199999999953434,135.79999999993015,144.0,0.0
2017-09-20,405.0,469.0,621.0,41.0,113.0,56.79999999993015,152.20000000006985,55.70000000001164,163.09999999997672,,3.110000000000582,49.699999999953434,137.0,146.0,0.0
2017-09-21,378.0,459.0,595.0,41.0,106.70000000006985,41.300000000046566,147.90000000002328,55.300000000046566,158.90000000002328,,3.1000000000058208,48.199999999953434,136.10000000009313,144.0,0.0
2017-09-22,388.0,456.0,599.0,37.90000000002328,90.0,64.29999999993015,150.30000000004657,54.79999999998836,161.0,,3.150000000008731,52.800000000046566,135.5,146.0,0.0
2017-09-23,387.0,476.0,614.0,53.90000000002328,89.5,57.29999999993015,145.09999999997672,55.40000000002328,156.30000000004657,,3.220000000001164,48.800000000046566,137.59999999997672,146.0,0.0
2017-09-24,391.0,477.0,617.0,53.29999999998836,92.40000000002328,54.79999999993015,146.80000000004657,55.899999999965075,157.90000000002328,,3.8500000000058208,50.5,137.90000000002328,147.0,0.0
2017-09-25,402.0,458.0,610.0,41.70000000001164,95.59999999997672,66.79999999993015,153.30000000004657,54.699999999953434,163.69999999995343,,3.220000000001164,52.5,135.40000000002328,145.0,0.0
2017-09-26,411.0,467.0,624.0,41.600000000034925,102.40000000002328,63.59999999997672,152.09999999997672,57.20000000001164,163.40000000002328,,3.1300000000046566,58.09999999997672,139.90000000002328,152.0,1.0
2017-09-27,731.0,775.0,1066.0,61.29999999998836,215.40000000002328,187.59999999997672,159.59999999997672,59.100000000034925,171.09999999997672,,3.0200000000040745,97.20000000006985,173.69999999995343,200.0,0.0
2017-09-28,415.0,471.0,628.0,41.5,100.59999999997672,71.19999999995343,155.0,57.100000000034925,166.09999999997672,,3.180000000007567,53.79999999993015,136.59999999997672,147.0,0.0
2017-09-29,382.0,454.0,595.0,40.199999999953434,92.90000000002328,54.800000000046566,146.09999999997672,57.0,157.69999999995343,,3.1699999999982538,55.0,139.0,149.0,0.0
2017-09-30,407.0,468.0,622.0,55.29999999998836,91.30000000004657,56.90000000002328,148.70000000006985,54.0,159.10000000009313,,3.2399999999906868,61.800000000046566,139.19999999995343,152.0,0.0
2017-10-01,411.0,469.0,626.0,55.100000000034925,93.09999999997672,61.10000000009313,148.90000000002328,53.0,159.0,,3.2400000000052387,61.40000000002328,139.09999999997672,152.0,0.0
2017-10-02,389.0,452.0,597.0,39.79999999998836,99.09999999997672,57.90000000002328,147.70000000006985,53.90000000002328,158.19999999995343,,3.220000000001164,51.5,135.5,145.0,0.0
2017-10-03,385.0,448.0,593.0,39.699999999953434,95.69999999995343,55.199999999953434,149.5,54.20000000001164,160.0,,3.2299999999959255,52.699999999953434,135.30000000004657,145.0,1.0
2017-10-04,392.0,452.0,598.0,40.20000000001164,98.30000000004657,61.40000000002328,145.70000000006985,55.79999999998836,156.90000000002328,,3.1499999999941792,53.59999999997672,136.29999999993015,147.0,1.0
2017-10-05,390.0,451.0,598.0,37.70000000001164,99.5,60.59999999997672,147.19999999995343,54.79999999998836,158.0,0.0,3.1699999999982538,51.10000000009313,135.09999999997672,144.0,1.0
2017-10-06,380.0,450.0,590.0,38.0,93.5,56.5,149.10000000009313,54.100000000034925,159.69999999995343,0.0,3.180000000007567,50.5,135.90000000002328,145.0,1.0
2017-10-07,412.0,476.0,632.0,54.600000000034925,94.59999999997672,63.300000000046566,156.5,55.40000000002328,166.90000000002328,0.0,3.25,51.59999999997672,136.19999999995343,146.0,0.0
2017-10-08,403.0,476.0,625.0,54.399999999965075,97.5,54.59999999997672,153.70000000006985,59.09999999997672,165.59999999997672,0.0,3.2299999999959255,50.699999999953434,135.80000000004657,145.0,1.0
2017-10-09,417.0,480.0,636.0,55.09999999997672,94.19999999995343,63.09999999997672,158.30000000004657,58.70000000001164,169.79999999993015,0.0,3.1600000000034925,53.5,136.5,147.0,0.0
2017-10-10,399.0,458.0,609.0,37.5,101.29999999993015,65.09999999997672,148.10000000009313,55.5,159.19999999995343,0.0,3.220000000001164,54.199999999953434,136.5,147.0,0.0
2017-10-11,393.0,451.0,601.0,38.0,99.69999999995343,59.5,145.90000000002328,54.100000000034925,156.70000000006985,0.0,3.110000000000582,56.59999999997672,136.69999999995343,148.0,1.0
2017-10-12,392.0,448.0,597.0,39.09999999997672,104.5,62.09999999997672,140.5,53.5,151.30000000004657,0.0,3.1900000000023283,53.39999999990687,137.09999999997672,148.0,1.0
2017-10-13,387.0,448.0,593.0,37.5,94.90000000002328,60.59999999997672,150.09999999997672,54.70000000001164,160.70000000006985,0.0,3.1999999999970896,51.29999999993015,135.0,145.0,0.0
2017-10-14,423.0,468.0,631.0,54.199999999953434,97.40000000002328,64.90000000002328,162.79999999993015,52.5,172.20000000006985,0.0,3.179999999993015,52.199999999953434,135.40000000002328,146.0,1.0
2017-10-15,430.0,472.0,640.0,53.40000000002328,100.40000000002328,71.29999999993015,162.0,52.09999999997672,171.09999999997672,0.0,3.179999999993015,52.59999999997672,134.70000000006985,144.0,0.0
2017-10-16,506.0,484.0,701.0,41.70000000001164,100.09999999997672,122.19999999995343,200.40000000002328,80.5,215.5,0.0,3.179999999993015,51.59999999997672,133.5,144.0,0.0
2017-10-17,418.0,441.0,606.0,40.5,96.89999999990687,90.70000000006985,148.29999999993015,53.100000000034925,156.5,0.0,3.1900000000023283,50.0,132.59999999997672,142.0,0.0
2017-10-18,430.0,454.0,627.0,39.5,100.30000000004657,98.79999999993015,146.5,55.70000000001164,157.30000000004657,0.0,3.220000000001164,53.90000000002328,133.09999999997672,144.0,0.0
2017-10-19,489.0,457.0,668.0,41.0,107.39999999990687,146.80000000004657,150.19999999995343,54.59999999997672,160.90000000002328,0.0,3.1599999999889405,52.09999999997672,133.39999999990687,144.0,0.0
2017-10-20,397.0,466.0,617.0,40.59999999997672,93.59999999997672,61.20000000006985,156.40000000002328,59.399999999965075,170.5,0.0,3.2299999999959255,51.70000000006985,135.79999999993015,146.0,0.0
2017-10-21,395.0,472.0,617.0,56.300000000046566,89.0,56.89999999990687,146.90000000002328,55.899999999965075,158.19999999995343,0.0,3.1600000000034925,54.09999999997672,135.40000000002328,146.0,0.0
2017-10-22,392.0,460.0,603.0,56.40000000002328,90.80000000004657,54.09999999997672,144.80000000004657,53.0,153.40000000002328,0.0,3.210000000006403,52.59999999997672,131.40000000002328,142.0,0.0
2017-10-23,483.0,461.0,675.0,38.70000000001164,102.40000000002328,150.70000000006985,151.5,55.70000000001164,164.5,0.0,3.139999999999418,49.09999999997672,135.70000000006985,144.0,0.0
2017-10-24,444.0,464.0,644.0,43.0,105.40000000002328,98.5,155.90000000002328,57.79999999998836,167.59999999997672,0.0,3.1599999999889405,49.0,134.59999999997672,143.0,0.0
2017-10-25,489.0,464.0,680.0,40.5,98.60000000009313,157.90000000002328,150.5,56.5,163.90000000002328,0.0,3.1699999999982538,50.09999999997672,136.0,145.0,0.0
2017-10-26,389.0,447.0,594.0,38.90000000002328,101.20000000006985,61.0,140.20000000006985,53.800000000046566,151.0,0.0,3.179999999993015,56.09999999997672,131.79999999993015,144.0,0.0
2017-10-27,435.0,454.0,629.0,37.20000000001164,91.5,116.0,141.19999999995343,52.600000000034925,151.70000000006985,0.0,3.2299999999959255,57.300000000046566,133.10000000009313,146.0,0.0
2017-10-28,399.0,470.0,619.0,51.40000000002328,91.5,67.19999999995343,146.09999999997672,53.70000000001164,156.60000000009313,0.0,3.179999999993015,51.5,134.5,144.0,0.0
2017-10-29,76.0,73.0,106.0,8.100000000034925,16.5,18.900000000023283,24.900000000023283,7.2000000000116415,26.0,0.0,0.5,8.70000000006985,21.20000000006985,23.0,0.0
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,533.0,589.0,796.0,36.899999999965075,85.79999999993015,79.90000000002328,269.10000000009313,128.10000000003492,298.5999999999767,7.149000000000342,3.3099999999976717,70.80000000004657,167.19999999995343,182.0,0.0
2017-11-01,417.0,526.0,672.0,35.70000000001164,86.0,63.0,162.40000000002328,74.90000000002328,179.60000000009313,7.082999999999629,3.25,73.0,167.20000000006985,183.0,1.0
2017-11-02,418.0,492.0,648.0,38.0,96.5,67.5,151.29999999993015,57.0,162.80000000004657,0.0,3.2299999999959255,74.59999999997672,166.80000000004657,183.0,0.0
2017-11-03,451.0,499.0,673.0,38.5,93.70000000006985,110.0,145.90000000002328,58.09999999997672,158.0,0.0,3.2599999999947613,72.79999999993015,170.30000000004657,185.0,1.0
2017-11-04,443.0,555.0,711.0,45.59999999997672,107.59999999997672,68.80000000004657,174.20000000006985,68.70000000001164,188.30000000004657,0.0,3.970000000001164,57.0,162.90000000002328,173.0,1.0
2017-11-05,376.0,460.0,595.0,38.20000000001164,92.5,54.89999999990687,147.79999999993015,57.29999999998836,159.30000000004657,0.0,3.2600000000093132,51.199999999953434,135.29999999993015,145.0,1.0
2017-11-06,431.0,459.0,630.0,39.29999999998836,103.90000000002328,93.09999999997672,153.79999999993015,56.59999999997672,165.0,0.0,3.220000000001164,50.199999999953434,134.90000000002328,144.0,1.0
2017-11-07,418.0,443.0,611.0,39.0,91.30000000004657,102.69999999995343,144.19999999995343,55.5,155.5,0.0,3.1700000000128057,49.5,132.69999999995343,142.0,1.0
2017-11-08,528.0,553.0,766.0,41.0,99.0,69.19999999995343,260.69999999995343,114.60000000003492,285.5,0.0,3.210000000006403,73.40000000002328,164.90000000002328,180.0,5.0
2017-11-09,462.0,499.0,680.0,42.5,87.80000000004657,104.20000000006985,165.19999999995343,72.80000000004657,181.19999999995343,0.0,3.2600000000093132,72.79999999993015,163.5,179.0,0.0
2017-11-10,552.0,566.0,791.0,43.40000000002328,88.10000000009313,73.30000000004657,279.89999999990687,131.5,309.70000000006985,0.0,3.1900000000023283,82.70000000006985,163.40000000002328,184.0,6.0
2017-11-11,608.0,573.0,835.0,43.29999999998836,88.29999999993015,120.40000000002328,286.9000000000233,130.79999999998836,316.0,0.0,3.25,85.30000000004657,164.30000000004657,186.0,7.0
2017-11-12,572.0,555.0,797.0,43.199999999953434,90.90000000002328,114.40000000002328,285.29999999993015,131.09999999997672,314.5,0.0,3.209999999991851,53.0,133.40000000002328,144.0,6.0
2017-11-13,514.0,516.0,729.0,40.199999999953434,90.69999999995343,87.59999999997672,257.9000000000233,126.89999999996508,287.9000000000233,0.0,3.180000000007567,52.09999999997672,133.19999999995343,143.0,3.0
2017-11-14,445.0,465.0,644.0,40.20000000001164,97.5,99.0,159.59999999997672,76.70000000001164,177.69999999995343,0.0,3.1699999999982538,58.300000000046566,131.90000000002328,145.0,1.0
2017-11-15,601.0,548.0,814.0,39.800000000046566,104.69999999995343,115.80000000004657,284.19999999995343,130.39999999996508,313.19999999995343,0.0,3.2199999999866122,72.59999999997672,131.89999999990687,151.0,3.0
2017-11-16,469.0,506.0,691.0,38.100000000034925,96.0,98.5,164.40000000002328,76.20000000001164,181.90000000002328,0.0,3.2400000000052387,83.19999999995343,167.30000000004657,187.0,1.0
2017-11-17,513.0,539.0,745.0,37.0,92.0,71.70000000006985,273.0,130.5,303.10000000009313,0.0,3.180000000007567,54.5,134.80000000004657,146.0,5.0
2017-11-18,386.0,471.0,610.0,37.199999999953434,90.39999999990687,52.89999999990687,159.10000000009313,76.39999999996508,177.19999999995343,0.0,3.180000000007567,55.800000000046566,137.40000000002328,149.0,1.0
2017-11-19,494.0,518.0,716.0,36.79999999998836,93.70000000006985,65.29999999993015,262.29999999993015,113.5,286.39999999990687,0.0,3.1900000000023283,49.59999999997672,134.09999999997672,143.0,4.0
2017-11-20,470.0,483.0,674.0,39.70000000001164,90.09999999997672,100.5,202.5,83.0,219.80000000004657,0.0,3.210000000006403,49.199999999953434,135.19999999995343,144.0,1.0
2017-11-21,415.0,447.0,616.0,37.5,96.20000000006985,50.70000000006985,143.20000000006985,55.399999999965075,154.30000000004657,0.0,3.209999999991851,97.69999999995343,133.39999999990687,175.0,1.0
2017-11-22,497.0,495.0,702.0,37.800000000046566,88.90000000002328,101.89999999990687,235.90000000002328,98.5,256.29999999993015,0.0,3.1600000000034925,46.90000000002328,134.09999999997672,142.0,4.0
2017-11-23,509.0,516.0,725.0,37.600000000034925,87.70000000006985,81.09999999997672,270.19999999995343,115.59999999997672,294.5999999999767,0.0,3.1900000000023283,47.40000000002328,133.40000000002328,141.0,5.0
2017-11-24,498.0,514.0,716.0,38.100000000034925,88.30000000004657,87.79999999993015,245.40000000002328,105.59999999997672,267.9000000000233,0.0,3.220000000001164,51.199999999953434,133.90000000002328,144.0,7.0
2017-11-25,397.0,469.0,616.0,38.29999999998836,90.09999999997672,91.20000000006985,138.0,54.0,149.09999999997672,0.0,3.210000000006403,49.0,134.40000000002328,144.0,0.0
2017-11-26,540.0,525.0,754.0,38.09999999997672,91.5,95.59999999997672,264.5,115.5,289.4000000000233,0.0,3.1900000000023283,66.20000000006985,129.59999999997672,145.0,5.0
2017-11-27,538.0,518.0,749.0,40.399999999965075,95.0,103.90000000002328,267.4000000000233,115.89999999996508,292.20000000006985,0.0,3.150000000008731,47.59999999997672,133.40000000002328,142.0,6.0
2017-11-28,366.0,446.0,577.0,38.100000000034925,95.40000000002328,50.70000000006985,140.90000000002328,54.70000000001164,152.09999999997672,0.0,3.25,49.09999999997672,133.5,142.0,0.0
2017-11-29,613.0,540.0,817.0,36.90000000002328,103.80000000004657,150.0,263.5999999999767,112.0,287.29999999993015,27.18999999999869,3.180000000007567,48.40000000002328,132.5,141.0,5.0
2017-11-30,360.0,442.0,571.0,37.399999999965075,97.09999999997672,49.800000000046566,136.19999999995343,55.59999999997672,147.90000000002328,0.0,3.2299999999959255,47.0,133.30000000004657,142.0,0.0
2017-12-01,483.0,518.0,710.0,37.79999999998836,88.5,64.19999999995343,260.4000000000233,115.29999999998836,285.5,0.0,3.210000000006403,46.0,134.19999999995343,142.0,6.0
2017-12-02,495.0,517.0,716.0,37.600000000034925,86.0,71.80000000004657,265.4000000000233,112.39999999996508,289.0999999999767,0.0,3.220000000001164,48.699999999953434,134.59999999997672,143.0,4.0
2017-12-03,507.0,516.0,724.0,37.40000000002328,90.90000000002328,68.79999999993015,272.29999999993015,114.10000000003492,295.79999999993015,0.0,3.1999999999970896,51.59999999997672,134.5,144.0,4.0
2017-12-04,463.0,474.0,664.0,37.90000000002328,100.09999999997672,105.0,180.29999999993015,71.39999999996508,194.79999999993015,0.0,3.2599999999947613,50.29999999993015,135.5,145.0,2.0
2017-12-05,431.0,452.0,627.0,36.70000000001164,99.40000000002328,101.0,153.20000000006985,54.0,163.40000000002328,0.0,3.139999999999418,50.800000000046566,135.09999999997672,145.0,1.0
2017-12-06,547.0,531.0,764.0,38.399999999965075,100.79999999993015,107.19999999995343,259.30000000004657,113.29999999998836,283.70000000006985,0.0,3.1900000000023283,56.59999999997672,141.09999999997672,153.0,4.0
2017-12-07,519.0,528.0,741.0,39.20000000001164,103.40000000002328,68.19999999995343,274.29999999993015,117.29999999998836,298.70000000006985,0.0,3.1899999999877764,49.40000000002328,135.0,144.0,6.0
2017-12-08,600.0,539.0,807.0,37.0,110.0,144.5,260.69999999995343,114.0,285.5,0.0,3.220000000001164,63.59999999997672,142.80000000004657,157.0,4.0
2017-12-09,557.0,532.0,771.0,37.20000000001164,98.5,131.19999999995343,247.40000000002328,107.59999999997672,270.60000000009313,0.0,3.210000000006403,57.40000000002328,135.19999999995343,148.0,6.0
2017-12-10,505.0,535.0,736.0,37.399999999965075,96.80000000004657,69.69999999995343,259.5,111.29999999998836,283.0999999999767,0.0,3.180000000007567,55.20000000006985,145.0,156.0,4.0
2017-12-11,499.0,520.0,722.0,38.399999999965075,101.09999999997672,73.10000000009313,254.0,109.79999999998836,277.4000000000233,0.0,3.139999999999418,46.40000000002328,135.0,143.0,4.0
2017-12-12,493.0,517.0,715.0,37.79999999998836,98.80000000004657,72.0,251.59999999997672,111.70000000001164,275.9000000000233,0.0,3.1200000000098953,46.699999999953434,133.90000000002328,142.0,4.0
2017-12-13,610.0,546.0,819.0,37.70000000001164,99.70000000006985,171.79999999993015,270.5,134.29999999998836,302.5999999999767,0.0,3.1699999999982538,46.800000000046566,134.0,143.0,6.0
2017-12-14,550.0,550.0,778.0,37.79999999998836,96.79999999993015,110.20000000006985,271.80000000004657,133.5,303.5,0.0,3.220000000001164,49.0,134.5,143.0,6.0
2017-12-15,649.0,550.0,852.0,41.90000000002328,91.40000000002328,205.29999999993015,279.20000000006985,130.59999999997672,309.19999999995343,0.0,3.179999999993015,48.59999999997672,133.79999999993015,143.0,9.0
2017-12-16,526.0,548.0,760.0,42.199999999953434,91.10000000009313,70.79999999993015,276.4000000000233,131.79999999998836,306.69999999995343,0.0,3.1999999999970896,60.800000000046566,140.79999999993015,153.0,6.0
2017-12-17,574.0,559.0,803.0,42.5,94.29999999993015,128.5,277.5999999999767,134.29999999998836,309.0,5.239999999999782,0.0,45.70000000006985,134.0,142.0,9.0
2017-12-18,658.0,532.0,847.0,43.70000000001164,102.0,213.59999999997672,256.4000000000233,113.0,280.79999999993015,0.0,3.1900000000023283,60.0,132.5,146.0,5.0
2017-12-19,373.0,447.0,583.0,38.0,95.09999999997672,59.90000000002328,141.80000000004657,55.699999999953434,153.29999999993015,0.0,3.1999999999970896,47.79999999993015,134.09999999997672,142.0,0.0
2017-12-20,558.0,521.0,765.0,44.09999999997672,105.20000000006985,118.09999999997672,258.30000000004657,113.30000000004657,282.69999999995343,0.0,3.139999999999418,47.59999999997672,134.5,142.0,4.0
2017-12-21,509.0,525.0,732.0,43.0,103.0,67.5,256.0,115.10000000003492,281.5,0.0,3.1699999999982538,54.0,134.0,144.0,6.0
2017-12-22,655.0,539.0,849.0,39.90000000002328,96.0,224.39999999990687,263.9000000000233,120.70000000001164,290.89999999990687,0.0,3.2300000000104774,48.59999999997672,134.19999999995343,143.0,7.0
2017-12-23,498.0,523.0,722.0,40.20000000001164,94.0,72.0,254.5,112.39999999996508,278.79999999993015,0.0,3.1600000000034925,50.90000000002328,134.89999999990687,144.0,4.0
2017-12-24,497.0,523.0,723.0,40.09999999997672,97.0,66.5,256.0,113.79999999998836,280.9000000000233,0.0,3.139999999999418,53.40000000002328,134.29999999993015,144.0,6.0
2017-12-25,608.0,577.0,838.0,40.600000000034925,94.0,115.5,272.39999999990687,135.80000000004657,304.79999999993015,16.780000000000655,3.1900000000023283,87.0,144.19999999995343,170.0,9.0
2017-12-26,749.0,693.0,1019.0,42.100000000034925,92.0,229.29999999993015,275.0,133.60000000003492,306.4000000000233,18.149999999999636,0.0,116.0,183.90000000002328,219.0,11.0
2017-12-27,753.0,691.0,1023.0,41.70000000001164,91.0,226.59999999997672,274.4000000000233,129.10000000003492,303.9000000000233,2.290000000000873,0.0,141.0,205.5,250.0,11.0
2017-12-28,877.0,747.0,1155.0,43.90000000002328,120.0,247.40000000002328,278.5999999999767,133.59999999997672,309.5999999999767,18.220000000001164,0.0,199.09999999997672,208.30000000004657,290.0,13.0
2017-12-29,798.0,720.0,1075.0,45.899999999965075,120.0,181.5,261.70000000006985,131.70000000001164,293.69999999995343,18.150000000001455,0.0,197.0,225.69999999995343,301.0,13.0
2017-12-30,807.0,708.0,1075.0,48.59999999997672,153.0,159.90000000002328,258.5,112.40000000002328,282.5999999999767,18.079999999999927,0.0,196.19999999995343,224.0,300.0,11.0
2017-12-31,820.0,702.0,1079.0,52.70000000001164,124.0,171.0,253.70000000006985,113.39999999996508,278.80000000004657,18.26000000000022,0.0,226.5,230.80000000004657,324.0,12.0
Metasys File,2017 Q1 Q4 - AHS - Electricity.csv,Report Format,Summary,Time Period,Partial Day,Start Time,23:00,End Time,04:00
.,.,HS Main (kWh),Energy.AHS_N1-Main-kWh-Energy (Trend1),HS MWSB Main (kVARh),KVARh.AHS_N1-Main-kVARh (Trend1),HS MWSB Main (kVAh),KVAh.AHS_N1-Main-kVAh (Trend1),HS DHB Plugload (kWh),Energy.AHS_N1-DHB - kWh Total (Trend1),HS DL Lighting (kWh),Energy.AHS_N1-DL-Energy-kWh (Trend1),HS DG Gym (kWh),Energy.AHS_N1-DG-kWh-Energy (Trend1),HS-Kitchen Emergency (kWh),Energy.AHS_N1-DE-ATS-Energy-kWh (Trend1),HS DE Kitchen- Emergency (kVARh),KVARh.AHS_N1-DE-ATS-kVARh (Trend1),HS DE Kitchen- Emergency (kVAh),KVAh.AHS_N1-DE-ATS-kVAh (Trend1),HS PBA AHU1- 4  (KWh),Energy.AHS_N1-PBA-KWh-Energy (Trend1),HS M1 Chillers (kWh),Energy.M1-kWh-Energy (Trend1),HS CC (kWh),Energy.CollinCtr-Energy-kWh (Trend1),HS CC (kVARh),KVARh.CollinCtr-kVARh (Trend1),HS CC (kVAh),KVAh.CollinCtr-kVAh (Trend1),HS Gas (100 Cu Ft),Gas Meter.AHS_N1-Cubic Feet of Gas (Trend1)
144072f1112a97f155365594816a6493
